# Language File – ZEND_FORM
# GERMAN
# Zend – Validate –
"Minimum expected size for file '%value%' is '%min%' but '%size%' detected";"Die kleinste erwartete Dateigröße für die Datei '%value%' beträgt '%min%', aber eine Größe von '%size%' wurde erkannt"
"Minimum expected width for image '%value%' should be '%minwidth%' but '%width%' detected";"Die kleinste erwartete Breite für die Bilddatei '%value%' beträgt '%minwidth%', aber eine Breite von '%width%' wurde erkannt"
"No temporary directory was found for the file '%value%'";"Es wurde kein temporäres Verzeichnis für die Datei '%value%' gefunden"
"The extension returned an error while uploading the file '%value%'";"Die Erweiterung gab einen Fehler beim Hochladen der Datei '%value%' zurück"
"The file '%value%' can not be read";"Die Datei '%value%' kann nicht gelesen werden"
"The file '%value%' can't be written";"Die Datei '%value%' kann nicht geschrieben werden"
"The file '%value%' could not be found";"Die Date '%value%' wurde nicht gefunden"
"The file '%value%' does exist";"Die Datei '%value%' existiert bereits"
"The file '%value%' does not exist";"Die Datei '%value%' existiert nicht"
"The file '%value%' does not match the given crc32 hashes";"Die Datei '%value%' passt nicht zu den übergebenen crc32-Hashes"
"The file '%value%' does not match the given hashes";"Die Datei '%value%' passt nicht zu den übergebenen Hashes"
"The file '%value%' does not match the given md5 hashes";"Die Datei '%value%' passt nicht zu den übergebenen md5-Hashes"
"The file '%value%' does not match the given sha1 hashes";"Die Datei '%value%' passt nicht zu den übergebenen sha1-Hashes"
"The file '%value%' exceeds the defined form size";"Die Größe der Datei '%value%' überschreitet die im Formular erlaubte Dateigröße"
"The file '%value%' exceeds the defined ini size";"Die Größe der Datei '%value%' überschreitet die in der ini-Datei erlaubte Dateigröße"
"The file '%value%' has a false extension";"Der Wert '%value%' hat eine falsche Dateierweiterung"
"The file '%value%' has a false mimetype of '%type%'";"Die Datei '%value%' hat einen falschen Mime-Typ, nämlich '%type%'"
"The file '%value%' is no image, '%type%' detected";"Die Datei '%value%' ist keine Bilddatei, als '%type%' erkannt"
"The file '%value%' is not compressed, '%type%' detected";"Die Datei '%value%' ist nicht komprimiert, als '%type%' erkannt"
"The file '%value%' was illegal uploaded, possible attack";"Die Datei '%value%' wurde unerlaubt hochgeladen, möglicherweise feindliche Attacke"
"The file '%value%' was not found";"Die Datei '%value%' wurde nicht gefunden"
"The file '%value%' was not uploaded";"Die Datei '%value%' wurde nicht hochgeladen"
"The file '%value%' was only partially uploaded";"Die Datei '%value%' wurde nur teilweise hochgeladen"
"The image '%value%' can not be read";"Die Bilddatei '%value%' kann nicht gelesen werden"
"The mimetype of file '%value%' could not been detected";"Der Mime-Typ der Datei '%value%' konnte nicht erkannt werden"
"The mimetype of file '%value%' has not been detected";"Der Mime-Typ der Datei '%value%' wurde nicht erkannt"
"The size of image '%value%' could not be detected";"Die Größe der Bilddatei '%value%' konnte nicht erkannt werden"
"Too less files, minimum '%min%' are expected but '%count%' are given";"Zu wenige Dateien, wenigstens '%min%' wurden erwartet, aber '%count%' wurden übergeben"
"Too less words, minimum '%min%' are expected but '%count%' were counted";"Zu wenige Wörter, wenigstens '%min%' wurden erwartet, aber '%count%' wurden gezählt"
"Too much files, maximum '%max%' are allowed but '%count%' are given";"Zu viele Dateien, höchstens '%max%' sind erlaubt, aber '%count%' wurden übergeben"
"Too much words, maximum '%max%' are allowed but '%count%' were counted";"Zu viele Wörter, höchstens '%max%' sind erlaubt, aber '%count%' wurden gezählt"
"Unknown error while uploading the file '%value%'";"Unbekannter Fehler beim Hochladen der Datei '%value%'"
# END
