# Language File – BACKEND
# FRENCH
# ----- layout -----
"Update Account";"Mise à jour du compte"
"Account Information";"Informations sur le compte"
"First Name";"Prénom"
"Last Name";"Nom"
"Email";""
"Password";"Mot de passe"
"Confirm";"Confirmer"
"Update Password";"Mise à jour du mot de passe"
"Super Administrator";"Super Administrateur"
"Site Administrator";"Administrateur du site"
"User Options";"Options Utilisateur"
"Account";"Compte"
"User Permissions";"Permissions utilisateur"
"Update Permissions";"Mise à jour des permissions"
"Copy User Permissions";"Copier les permissions utilisateurs"
"Select User";"Sélectionner l'utilisateur"
# ----- admin_site -----
"The site sections is where you manage your site.";"Les sections de site sont l'endroit où vous gérez votre site."
"Admin Users";"Administrateurs"
"Create new user";"Créer un nouvel utilisateur"
"Open User";"Ouvrir le compte de l'utilisateur"
"Site Reports";"Rapports du site"
"Traffic Report";"Rapport de trafic"
"Admin Access Report";"Rapport de l'accès administrateur"
"Site Console";"Console du site"
"The site console enables you to interact directly with the CMS core.";"La console du site vous permet d'intéragir directement avec le système interne du CMS."
"It is for experienced administrators only.";"Ceci s'adresse seulement aux utilisateurs avancés."
"Open console";"Ouvrir la console"
"Digitalus Console";"Console Digitalus"
"Site Settings";"Configurations du site"
"General settings";"Configurations générales"
"Update Site Settings";"Mettre à jour les configurations du site"
"General Information";"Informations générales"
"Site name";"Nom du site"
"Title separator";"Séparateur de titre"
"Status:";""
"Site is online";"Site en ligne"
"Content";"Contenu"
"Managing Content";"Gestion du contenu"
"Menu links";"Menu de liens"
"Automatically add menu links";"Ajout automatique de menu de liens"
"Update Page Meta Data";"Mettre à jour les méta données de page"
"Meta Data";"Méta Données"
"Internationalization";"Internationalisation"
"Default locale";"Localisation par défaut"
"Default language";"Langue par défaut"
"Admin language";"Langue de l'administration"
"Doc Type";"Type de document"
"Default charset";"Jeu de caractère par défaut"
"Default timezone";"Zone temporelle par défaut"
"Base meta description";"Description"
"Base meta keywords";"Mots clés"
"english";"anglais"
"french";"français"
"german";"allemand"
"polish";"polonais"
"russian";"russe"
"Date format";"Format de date"
"Currency format";"Format monétaire"
"Mail Settings";"Configurations de mail"
"Default email address";"Adresse mail par défaut"
"Default sender";"Expéditeur par défaut"
"Transport";""
"Use SMTP transport";"Utiliser le transport SMTP"
"SMTP host";"Hôte SMTP"
"SMTP username";"Nom d'utilisateur SMTP"
"SMTP password";"Mot de passe SMTP"
"Send test message";"Envoyer un message de test"
"Google Integration";"Intégration Google"
"Tracking code";"Code de suivi"
"Verification code";"Code de vérification"
"Options";""
"General settings";"Configurations générales"
"Content settings";"Configurations de contenu"
"Internationalization";"Internationalisation"
"Mail settings";"Configurations de mail"
"Google integration";"Intégration Google"
"Update General Site Settings";"Mettre à jour les configurations générales du site"
"Update Content Settings";"Mettre à jour les configurations de contenu"
"Update Internationalization Settings";"Mettre à jour les configurations d'internationalisation"
"Update Mail Settings";"Mettre à jour les configurations de mail"
"Update Google Settings";"Mettre à jour les configurations Google"
"System Console";"Console système"
"About the Console";"A propos de la console"
"Info";""
"Run";"Lancer"
"Run Command";"Lancer la commande"
"The console...";"La Console..."
# ----- admin_user -----
"Update User";"Mettre à jour l'utilisateur"
"Create User";"Créer l'utilisateur"
"Options";""
"User";"Utilisateur"
"First Name";"Prénom"
"Last Name";"Nom"
"Email Address";"Adresse mail"
"Admin Role";"Rôle administrateur"
"Create User";"Créer un utilisateur"
"Options";""
"General";"Général"
"Credentials";"Identifiant - Mot de passe"
"Login Credentials";""
"Permissions";""
"Copy User";"Copier l'utilisateur"
"If you have another user who already has the same permissions as this user you can copy that user's role.";"Si vous avez un autre utilisateur qui a déjà les mêmes permissions que cet utilisateur, vous pouvez copier le rôle de celui-ci."
"Select a User";"Sélectionner un utilisateur"
"Copy Users Permissions";"Copier les permissions de l'utilisateur"
# ----- admin_report -----
"Admin Access Log";"Journalisation de l'accès administrateur"
"More Reports";"Plus de rapports"
"Date";""
"User";"Utilisateur"
"Page";""
"Report: Site traffic";"Rapport: Trafic du site"
"Traffic Report";"Rapport de trafic"
"Weekly Summary";"Résumé hebdomadaire"
"Day";"Jour"
"Traffic History";"Historique du trafic"
"Week";"Semaine"
"Hits";""
"More Reports";"Plus de rapports"
"Traffic Report";"Rapport de trafic"
# ----- admin_page -----
"Create a Page";"Créer une page"
"Create Page";"Création d'une page"
"My Pages";"Mes pages"
"Webseite";"Site"
"Note: The filenames are displayed as: (menu label/page title)";"A Noter: Les noms de fichier sont affichés ainsi: (nom du menu/titre de la page)"
"The following pages are the pages that you have recently created.";"Les pages suivantes sont les pages que vous avez récemment créées."
"These are the modules that you are working with.";"Voici les modules avec lesquels vous êtes en train de travailler."
"Create New Page";"Créer une nouvelle page"
"To create a new page enter the title and select the section below.";"Pour créer une nouvelle page, entrez son titre et sélectionnez la section plus bas."
"Enter the title";"Entrer le titre"
"To create a new page...";"Pour créer une nouvelle page..."
"Step 1: Select the parent section";"Etape 1: Sélectionnez la section parente"
"Parent Page";"Page parente"
"Site Root";"Racine du site"
"Next >>";"Suivant >>"
"Select a type";"Sélectionner un type"
"Step 3: Enter the name for your page";"Etape 3: Entrez le nom de votre page"
"Page Name";"Nom de la page"
"Page Name:";"Nom de la page:"
"Create Page";"Créer une page"
"Update Page";"Mettre à jour une page"
"Page Options";"Options de Page"
"Page Versions";"versions de page"
"Edit Content";"Editer le contenu"
"Title";"Titre"
"Teaser:";"Accroche:"
"Edit Meta Data";"Editer les méta données"
"Page Head and Meta Data";"Entête de page et méta données"
"Filename:";"Nom du fichier:"
"Meta Description:";"Description:"
"Meta Keywords:";"Mots clés:"
"Search Tags:";"Tags servant à la recherche:"
"Properties";"Propriétés"
"Edit Page Properties";"Editer les propriétés de page"
"Property";"Propriété"
"Value";"Valeur"
"Add a new property";"Ajouter une nouvelle propriété"
"Remove";"Supprimer"
"Update properties";"Mettre à jour les propriétés"
"Home Page";"Page d'accueil"
"404 Page";"Page 404"
"Site Offline Page";"Page indiquant que le site est hors ligne"
"Site Offline";"Site hors ligne"
"Design";""
"Page Design";"Design de page"
"Current design";"Design en cours"
"The design is not yet set for this page.";"Le design de cette page n'est pas encore défini."
"Default";"Défaut"
"This is the standard page.";"Voici le design par défaut."
"Open design";"Ouvrir le design"
"Other designs";"Autres designs"
"Make current";"Affecter"
"Move Page";"Déplacer la page"
"Click the new parent page for this page to move it.";"Cliquer sur la page parente pour y déplacer cette page."
"Current Version";"Version en cours"
"Available Versions";"Versions disponibles"
"Open Page";"Ouvrir la page"
"Delete Page";"Supprimer la page"
"Edit Options";"Editer les options"
"Page Details";"Détails de la page"
"Search and Meta Tags";"Recherche et Tags méta"
"Main Content";"Contenu principal"
"Intro Content";"Contenu d'introduction"
"Additional Content";"Contenu supplémentaire"
"Image";""
"Advanced Options";"Options Avancées"
"Page Title";"Titre de la page"
"Page URL";"URL de la page"
"Note that you can optionally add a page headline.  If you do not the CMS will use your page title as the headline.";"Notez que vous pouvez, de manière facultative, ajouter une entête de page. Si vous ne le faites pas, le CMS utilisera le titre de votre page comme entête."
"Headline (optional)";"Entête (facultatif)"
"Intro Text";"Texte d'introduction"
"Additional Content";"Contenu supplémentaire"
"Attached Image";"Image attachée"
"Current Image";"Image en cours"
"Remove Image";"Supprimer l'image"
"Select an Image";"Sélectionner une image"
"Open";"Ouvrir"
"Open Menu";"Ouvrir le menu"
# ----- admin navigation -----
"Navigation";""
"Root";"Racine"
"Update Menu";"Mise à jour du menu"
"Navigation Options";"Options de Navigation"
"Main Menu";"Menu principal"
"click to toggle visibility";"cliquer pour inverser la visibilité"
"Save Changes";"Sauvegarder les changements"
# ----- admin media -----
"Media";"Média"
"Media Options";"Options de Média"
"Media Root";"Racine de média"
"Media Manager";"Gestionnaire de média"
"Create New Folder";"Créer un nouveau dossier"
"Folder Name";"Nom du dossier"
"Create Folder";"Créer un dossier"
"Open Folder";"Ouvrir le dossier"
"Current Folder";"Dossier en cours"
"Current folder contents";"Contenu du dossier en cours"
"Subfolders";"Sous-dossier"
"Full path";"Chemin complet"
"Files";"Fichiers"
"Browse Folder";"Parcourir le dossier"
"Upload Media";"Uploader le média"
"Upload Files";"Uploader les fichiers"
"Select the files to upload";"Sélectionner les fichiers à uploader"
"Create Subfolder";"Créer un sous-dossier"
"Rename folder";"Renommer le dossier"
"Rename Folder";"Renommer le dossier"
"New Name";"Nouveau nom"
"You do not have any media files on the server";"Vous n'avez aucun fichier de média sur le serveur"
# ----- admin_design -----
"Design";""
"Current Designs";"Designs en cours"
"Create a new design";"Créer un nouveau design"
"Design details";"Détail du design"
"Design Name";"Nom du design"
"Design Notes";"Notes sur le design"
"Create Design";"Créer un design"
"Assets";"Ressources"
"Step 1: Select Layout";"Etape 1: Sélectionnez le design"
"Layout";""
"Skin";""
"Select One";"Sélectionner en un"
"Step 2: Select Style Sheets";"Etape 2: Sélectionnez les feuilles de style"
"Step 3: Design specific styles";"Etape 3: Styles spécifiques du design"
"Update Design";"Mise à jour du design"
"Design Options";"Options de Design"
"Tools";""
"Preview Design";""
"These are the pages that use this design:";"Voici les pages qui utilisent ce design:"
"No pages use this design currently.";""
# ----- admin modules -----
"My Modules";"Mes Modules"
"CMS Modules";"Modules CMS"
"Digitalus CMS uses a system of modules to add custom functionality to your site.";"Digitalus CMS utilise un système de modules pour ajouter des fonctionnalitées personnalisées à votre site."
"Module Browser";"Explorateur de module"
"Sign up for newsletter";"Enregistrer vous pour recevoir la newsletter"
"Headline";"Entête"
"Tagline";"Ligne de tags"
"Content Above";"Le contenu du dessus"
"Select a module";"Sélectionner un module"
"Select a module page";"Sélectionner un module de page"
"Enter the recipients email";"Entrer les destinataires d'email"
"Content below";"Le contenu du dessous"
# ----- javascript -----
"Your bookmark was successfully saved.";"Votre marque-page a été sauvegardé avec succès."
# ----- view helper -----
"language";"langue"
"You are reading this page in";"Vous lisez cette page en"
"This page is also translated into";"Cette page est aussi traduite en"
